,GPS Elevation (m),RSRQ (dB),RSRP (dBm),GPS HDOP,Date,Network Band,GPS Speed (km/h),Latitude,Longitude,deg,min
731,269,-11,-90,0.9,Sat May 29 2021 12:21:17 UTC,LTE BAND 2,0,44.99784833,-93.241295,93,0.241295
732,269,-11,-90,0.8,Sat May 29 2021 12:22:17 UTC,LTE BAND 2,0,44.99784833,-93.241295,93,0.241295
733,269,-13,-90,0.8,Sat May 29 2021 12:23:17 UTC,LTE BAND 2,0,44.99784833,-93.241295,93,0.241295
734,269,-8,-90,0.8,Sat May 29 2021 12:24:17 UTC,LTE BAND 2,0,44.99784833,-93.241295,93,0.241295
735,269,-9,-91,0.9,Sat May 29 2021 12:25:17 UTC,LTE BAND 2,0,44.99784833,-93.241295,93,0.241295
736,269,-9,-90,1,Sat May 29 2021 12:26:16 UTC,LTE BAND 2,0,44.99784833,-93.241295,93,0.241295
737,269,-9,-90,0.8,Sat May 29 2021 12:27:16 UTC,LTE BAND 2,0,44.99784833,-93.241295,93,0.241295
738,269,-11,-91,0.8,Sat May 29 2021 12:28:17 UTC,LTE BAND 2,0,44.99784833,-93.241295,93,0.241295
739,269,-11,-89,0.8,Sat May 29 2021 12:29:17 UTC,LTE BAND 2,0,44.99784833,-93.241295,93,0.241295
740,269,-9,-90,0.8,Sat May 29 2021 12:30:17 UTC,LTE BAND 2,0,44.99784833,-93.241295,93,0.241295
741,269,-8,-89,0.9,Sat May 29 2021 12:31:16 UTC,LTE BAND 2,0,44.99784833,-93.241295,93,0.241295
742,269,-11,-90,0.9,Sat May 29 2021 12:32:16 UTC,LTE BAND 2,0,44.99784833,-93.241295,93,0.241295
743,269,-15,-89,0.9,Sat May 29 2021 12:33:16 UTC,LTE BAND 2,0,44.99784833,-93.241295,93,0.241295
744,269,-11,-88,0.9,Sat May 29 2021 12:34:17 UTC,LTE BAND 2,0,44.99784833,-93.241295,93,0.241295
745,269,-10,-89,0.8,Sat May 29 2021 12:35:17 UTC,LTE BAND 2,0,44.99784833,-93.241295,93,0.241295
746,269,-10,-89,0.9,Sat May 29 2021 12:36:17 UTC,LTE BAND 2,0,44.99784833,-93.241295,93,0.241295
747,269,-15,-89,0.8,Sat May 29 2021 12:37:17 UTC,LTE BAND 2,0,44.99784833,-93.241295,93,0.241295
748,269,-9,-90,0.8,Sat May 29 2021 12:38:17 UTC,LTE BAND 2,0,44.99784833,-93.241295,93,0.241295
749,268,-9,-98,0.9,Sat May 29 2021 12:40:13 UTC,LTE BAND 2,0,44.99785667,-93.24130167,93,0.241301667
750,268,-11,-94,0.9,Sat May 29 2021 12:41:14 UTC,LTE BAND 2,0,44.99785667,-93.24130167,93,0.241301667
751,268,-10,-94,0.8,Sat May 29 2021 12:42:14 UTC,LTE BAND 2,0,44.99785667,-93.24130167,93,0.241301667
752,268,-9,-95,0.9,Sat May 29 2021 12:43:14 UTC,LTE BAND 2,0,44.99785667,-93.24130167,93,0.241301667
753,268,-13,-95,0.8,Sat May 29 2021 12:44:14 UTC,LTE BAND 2,0,44.99785667,-93.24130167,93,0.241301667
754,264,-9,-89,0.8,Sat May 29 2021 12:45:14 UTC,LTE BAND 2,1.2,44.99787167,-93.241325,93,0.241325
755,258,-9,-94,0.9,Sat May 29 2021 12:46:13 UTC,LTE BAND 2,0,44.99783,-93.24146333,93,0.241463333
756,258,-10,-92,1,Sat May 29 2021 12:47:14 UTC,LTE BAND 2,0,44.99783,-93.24146333,93,0.241463333
757,258,-9,-92,1,Sat May 29 2021 12:48:14 UTC,LTE BAND 2,0,44.99783,-93.24146333,93,0.241463333
758,258,-10,-91,1,Sat May 29 2021 12:49:14 UTC,LTE BAND 2,0,44.99783,-93.24146333,93,0.241463333
759,258,-11,-92,1,Sat May 29 2021 12:50:14 UTC,LTE BAND 2,0,44.99783,-93.24147,93,0.24147
760,258,-10,-92,1,Sat May 29 2021 12:51:13 UTC,LTE BAND 2,0,44.99783,-93.24146333,93,0.241463333
761,258,-10,-92,0.9,Sat May 29 2021 12:52:14 UTC,LTE BAND 2,0,44.99783333,-93.24146333,93,0.241463333
762,259,-12,-92,1.1,Sat May 29 2021 12:53:13 UTC,LTE BAND 2,0,44.99783333,-93.24146333,93,0.241463333
763,259,-10,-92,1,Sat May 29 2021 12:54:18 UTC,LTE BAND 2,0,44.99783333,-93.24146333,93,0.241463333
764,259,-13,-92,1,Sat May 29 2021 12:55:17 UTC,LTE BAND 2,0,44.99783333,-93.24146333,93,0.241463333
765,259,-9,-92,1,Sat May 29 2021 12:56:18 UTC,LTE BAND 2,0,44.99783333,-93.24146333,93,0.241463333
766,259,-12,-92,1.1,Sat May 29 2021 12:57:18 UTC,LTE BAND 2,0,44.99783333,-93.24146333,93,0.241463333
767,259,-11,-92,0.8,Sat May 29 2021 12:58:18 UTC,LTE BAND 2,0,44.99783333,-93.24146333,93,0.241463333
768,259,-10,-92,0.7,Sat May 29 2021 12:59:17 UTC,LTE BAND 2,0,44.99783333,-93.24146333,93,0.241463333
769,259,-10,-93,0.7,Sat May 29 2021 13:00:17 UTC,LTE BAND 2,0,44.99783333,-93.24146333,93,0.241463333
770,259,-15,-92,0.7,Sat May 29 2021 13:01:17 UTC,LTE BAND 2,0,44.99783333,-93.24146333,93,0.241463333
771,259,-15,-92,0.8,Sat May 29 2021 13:02:18 UTC,LTE BAND 2,0,44.99783333,-93.24146333,93,0.241463333
772,259,-12,-92,0.7,Sat May 29 2021 13:03:18 UTC,LTE BAND 2,0,44.99783667,-93.24146333,93,0.241463333
773,259,-11,-92,0.9,Sat May 29 2021 13:04:18 UTC,LTE BAND 2,0,44.99783667,-93.24146333,93,0.241463333
774,260,-10,-92,0.7,Sat May 29 2021 13:05:17 UTC,LTE BAND 2,0,44.99783667,-93.24146333,93,0.241463333
775,260,-9,-92,0.8,Sat May 29 2021 13:06:17 UTC,LTE BAND 2,0,44.99783667,-93.24146333,93,0.241463333
776,260,-10,-92,0.7,Sat May 29 2021 13:07:17 UTC,LTE BAND 2,0,44.99783667,-93.24146333,93,0.241463333
777,261,-13,-91,0.7,Sat May 29 2021 13:08:18 UTC,LTE BAND 2,0,44.99783667,-93.24147,93,0.24147
778,261,-11,-91,0.8,Sat May 29 2021 13:09:18 UTC,LTE BAND 2,0,44.99783667,-93.24147,93,0.24147
779,261,-8,-92,0.7,Sat May 29 2021 13:10:17 UTC,LTE BAND 2,0,44.99783667,-93.24147,93,0.24147
780,261,-12,-93,0.8,Sat May 29 2021 13:11:17 UTC,LTE BAND 2,0,44.99783667,-93.24146333,93,0.241463333
781,261,-12,-94,0.8,Sat May 29 2021 13:12:18 UTC,LTE BAND 2,0,44.99783667,-93.24147,93,0.24147
782,262,-10,-89,0.8,Sat May 29 2021 13:13:18 UTC,LTE BAND 2,0,44.99783667,-93.24147,93,0.24147
783,262,-9,-91,0.7,Sat May 29 2021 13:14:18 UTC,LTE BAND 2,0,44.99783667,-93.24147,93,0.24147
784,262,-12,-92,0.8,Sat May 29 2021 13:15:17 UTC,LTE BAND 2,0,44.99783667,-93.24147,93,0.24147
785,263,-10,-92,0.8,Sat May 29 2021 13:16:17 UTC,LTE BAND 2,0,44.99783667,-93.24147,93,0.24147
786,259,-10,-98,0.7,Sat May 29 2021 13:17:17 UTC,LTE BAND 2,0,44.99786,-93.24153167,93,0.241531667
787,258,-11,-89,0.7,Sat May 29 2021 13:18:18 UTC,LTE BAND 2,39.9,44.99871,-93.237725,93,0.237725
788,263,-9,-84,0.7,Sat May 29 2021 13:19:18 UTC,LTE BAND 2,17.8,45.001465,-93.23074333,93,0.230743333
789,284,-10,-83,0.7,Sat May 29 2021 13:20:17 UTC,LTE BAND 2,96.3,45.00192333,-93.21704833,93,0.217048333
790,286,-11,-102,0.7,Sat May 29 2021 13:21:17 UTC,LTE BAND 2,100.6,45.01010167,-93.19894333,93,0.198943333
791,292,-19,-92,0.7,Sat May 29 2021 13:22:17 UTC,LTE BAND 2,101.7,45.01839,-93.188385,93,0.188385
792,285,-11,-83,0.7,Sat May 29 2021 13:23:18 UTC,LTE BAND 2,106.5,45.03359667,-93.19072667,93,0.190726667
793,283,-13,-93,0.6,Sat May 29 2021 13:24:17 UTC,LTE BAND 2,104.6,45.04935,-93.18862833,93,0.188628333
794,271,-14,-86,0.6,Sat May 29 2021 13:25:18 UTC,LTE BAND 2,100.6,45.06424333,-93.18628667,93,0.186286667
795,275,-9,-77,0.7,Sat May 29 2021 13:26:18 UTC,LTE BAND 2,100.7,45.07925333,-93.18550833,93,0.185508333
796,270,-12,-101,0.6,Sat May 29 2021 13:27:18 UTC,LTE BAND 2,99.3,45.09423833,-93.18794333,93,0.187943333
797,286,-13,-104,0.7,Sat May 29 2021 13:28:18 UTC,LTE BAND 2,104.8,45.10958833,-93.18808,93,0.18808
798,281,-10,-90,0.6,Sat May 29 2021 13:29:18 UTC,LTE BAND 2,108.6,45.12509167,-93.1884,93,0.1884
799,283,-9,-92,0.6,Sat May 29 2021 13:30:17 UTC,LTE BAND 2,109.9,45.14082,-93.18663833,93,0.186638333
800,282,-8,-85,0.7,Sat May 29 2021 13:31:18 UTC,LTE BAND 2,109.5,45.15314167,-93.171775,93,0.171775
801,280,-12,-88,0.6,Sat May 29 2021 13:32:18 UTC,LTE BAND 2,100.3,45.16454333,-93.155175,93,0.155175
802,282,-9,-103,0.7,Sat May 29 2021 13:33:18 UTC,LTE BAND 2,108,45.170005,-93.13456,93,0.13456
803,279,-12,-103,0.6,Sat May 29 2021 13:34:17 UTC,LTE BAND 2,104.9,45.17874833,-93.11666833,93,0.116668333
804,264,-17,-105,0.7,Sat May 29 2021 13:35:18 UTC,LTE BAND 2,118.4,45.18591333,-93.09523,93,0.09523
805,274,-8,-74,0.7,Sat May 29 2021 13:36:17 UTC,LTE BAND 2,111.8,45.19267333,-93.07254,93,0.07254
806,276,-16,-111,0.7,Sat May 29 2021 13:37:18 UTC,LTE BAND 2,115.9,45.20075167,-93.05127,93,0.05127
807,274,-14,-110,0.6,Sat May 29 2021 13:38:18 UTC,LTE BAND 2,114.7,45.21401667,-93.035195,93,0.035195
808,277,-11,-100,0.7,Sat May 29 2021 13:39:17 UTC,LTE BAND 2,117.8,45.22974,-93.02807667,93,0.028076667
809,279,-9,-106,0.7,Sat May 29 2021 13:40:17 UTC,LTE BAND 2,118.2,45.247165,-93.0261,93,0.0261
810,280,-12,-88,0.7,Sat May 29 2021 13:41:18 UTC,LTE BAND 2,116.4,45.26153167,-93.01273333,93,0.012733333
811,278,-14,-106,0.7,Sat May 29 2021 13:42:18 UTC,LTE BAND 2,116.1,45.27808833,-93.003715,93,0.003715
812,285,-14,-101,0.7,Sat May 29 2021 13:43:18 UTC,LTE BAND 4,121.7,45.29597833,-93.00260167,93,0.002601667
813,281,-11,-99,0.7,Sat May 29 2021 13:44:17 UTC,LTE BAND 2,116.5,45.31411,-93.00335,93,0.00335
814,279,-12,-74,0.7,Sat May 29 2021 13:45:17 UTC,LTE BAND 2,117.1,45.33157333,-93.00462333,93,0.004623333
815,283,-19,-103,0.7,Sat May 29 2021 13:46:17 UTC,LTE BAND 2,116.1,45.34873167,-93.00005333,93,5.33E-05
816,279,-12,-104,0.7,Sat May 29 2021 13:47:18 UTC,LTE BAND 2,117.6,45.36594833,-92.995705,92,0.995705
817,283,-9,-105,0.7,Sat May 29 2021 13:48:18 UTC,LTE BAND 2,115.6,45.38299167,-92.99169167,92,0.991691667
818,284,-9,-94,0.7,Sat May 29 2021 13:49:18 UTC,LTE BAND 4,110.8,45.39998167,-92.99474333,92,0.994743333
819,288,-15,-113,0.7,Sat May 29 2021 13:50:17 UTC,LTE BAND 2,118.7,45.41670167,-92.98944833,92,0.989448333
820,287,-16,-113,0.7,Sat May 29 2021 13:51:17 UTC,LTE BAND 2,119,45.434475,-92.989815,92,0.989815
821,285,-11,-91,0.7,Sat May 29 2021 13:52:17 UTC,LTE BAND 2,119.8,45.45223667,-92.98951,92,0.98951
822,287,-10,-78,0.7,Sat May 29 2021 13:53:18 UTC,LTE BAND 2,117.7,45.46866167,-92.99609333,92,0.996093333
823,280,-13,-89,0.7,Sat May 29 2021 13:55:14 UTC,LTE BAND 2,115.4,45.502655,-92.99329333,92,0.993293333
824,284,-12,-106,0.7,Sat May 29 2021 13:56:14 UTC,LTE BAND 2,119.4,45.51980667,-92.99194333,92,0.991943333
825,286,-7,-81,0.8,Sat May 29 2021 13:57:13 UTC,LTE BAND 2,121.3,45.53760833,-92.990685,92,0.990685
826,283,-13,-105,1.1,Sat May 29 2021 13:58:14 UTC,LTE BAND 2,118.1,45.55561833,-92.9906,92,0.9906
827,289,-7,-110,0.7,Sat May 29 2021 13:59:14 UTC,LTE BAND 4,119.7,45.57355167,-92.99212667,92,0.992126667
828,291,-9,-106,0.7,Sat May 29 2021 14:00:14 UTC,LTE BAND 4,125,45.59180833,-92.995605,92,0.995605
829,288,-12,-101,0.7,Sat May 29 2021 14:01:14 UTC,LTE BAND 12,122.2,45.610195,-92.99308,92,0.99308
830,289,-12,-93,0.8,Sat May 29 2021 14:02:14 UTC,LTE BAND 12,120.1,45.62825333,-92.99215,92,0.99215
831,285,-11,-95,0.7,Sat May 29 2021 14:03:13 UTC,LTE BAND 12,114,45.64582833,-92.992165,92,0.992165
832,286,-10,-85,0.7,Sat May 29 2021 14:04:14 UTC,LTE BAND 12,119.6,45.66330667,-92.99218,92,0.99218
833,285,-10,-71,0.7,Sat May 29 2021 14:05:14 UTC,LTE BAND 12,121,45.68178167,-92.99004333,92,0.990043333
834,292,-10,-90,0.7,Sat May 29 2021 14:06:14 UTC,LTE BAND 2,121,45.699265,-92.99207333,92,0.992073333
835,301,-13,-117,0.7,Sat May 29 2021 14:07:13 UTC,LTE BAND 2,117.9,45.717025,-92.992035,92,0.992035
836,299,-11,-108,0.7,Sat May 29 2021 14:08:13 UTC,LTE BAND 4,119.1,45.734855,-92.99173667,92,0.991736667
837,305,-18,-104,0.7,Sat May 29 2021 14:09:18 UTC,LTE BAND 12,116.2,45.75470667,-92.99105833,92,0.991058333
838,301,-12,-83,0.7,Sat May 29 2021 14:10:17 UTC,LTE BAND 12,120.6,45.771785,-92.98980667,92,0.989806667
839,307,-14,-69,0.6,Sat May 29 2021 14:11:18 UTC,LTE BAND 12,126.8,45.79046167,-92.99021833,92,0.990218333
840,312,-15,-90,0.6,Sat May 29 2021 14:12:18 UTC,LTE BAND 2,128,45.80923833,-92.98760167,92,0.987601667
841,296,-13,-103,0.6,Sat May 29 2021 14:13:18 UTC,LTE BAND 2,120.2,45.82689667,-92.98377167,92,0.983771667
842,292,-11,-87,0.6,Sat May 29 2021 14:14:17 UTC,LTE BAND 2,119.8,45.84425333,-92.977005,92,0.977005
843,294,-20,-133,0.7,Sat May 29 2021 14:15:18 UTC,LTE BAND 2,120.8,45.86165167,-92.97104667,92,0.971046667
844,295,-13,-103,0.7,Sat May 29 2021 14:16:18 UTC,LTE BAND 12,116.7,45.87936,-92.96854333,92,0.968543333
845,304,-18,-108,0.7,Sat May 29 2021 14:17:17 UTC,LTE BAND 12,118.1,45.89706833,-92.96669,92,0.96669
846,306,-16,-103,0.7,Sat May 29 2021 14:18:18 UTC,LTE BAND 12,119.8,45.91508833,-92.96666667,92,0.966666667
847,307,-15,-99,0.7,Sat May 29 2021 14:19:18 UTC,LTE BAND 12,113.2,45.93294167,-92.96655333,92,0.966553333
848,311,-14,-90,0.7,Sat May 29 2021 14:20:18 UTC,LTE BAND 12,112,45.94863167,-92.963035,92,0.963035
849,316,-14,-91,0.7,Sat May 29 2021 14:21:17 UTC,LTE BAND 12,123.1,45.96633167,-92.958305,92,0.958305
850,327,-13,-111,0.7,Sat May 29 2021 14:22:17 UTC,LTE BAND 2,125.5,45.98342167,-92.95096667,92,0.950966667
851,317,-11,-92,0.7,Sat May 29 2021 14:23:18 UTC,LTE BAND 2,121.8,45.998935,-92.93776,92,0.93776
852,314,-9,-77,0.7,Sat May 29 2021 14:24:17 UTC,LTE BAND 2,116.9,46.01582333,-92.92941333,92,0.929413333
853,333,-10,-84,0.7,Sat May 29 2021 14:25:18 UTC,LTE BAND 2,120.3,46.033345,-92.925155,92,0.925155
854,339,-10,-106,0.8,Sat May 29 2021 14:26:18 UTC,LTE BAND 2,118.7,46.04913667,-92.91528333,92,0.915283333
855,335,-9,-112,0.8,Sat May 29 2021 14:27:18 UTC,LTE BAND 4,115.9,46.06577333,-92.90618167,92,0.906181667
856,343,-7,-93,0.8,Sat May 29 2021 14:28:18 UTC,LTE BAND 4,115.7,46.08201667,-92.89798,92,0.89798
857,334,-9,-100,0.7,Sat May 29 2021 14:29:18 UTC,LTE BAND 4,122.5,46.09914,-92.88935833,92,0.889358333
858,347,-7,-92,0.9,Sat May 29 2021 14:30:17 UTC,LTE BAND 4,125.7,46.11676,-92.88781,92,0.88781
859,350,-7,-92,0.9,Sat May 29 2021 14:31:18 UTC,LTE BAND 4,126.8,46.13557,-92.88760333,92,0.887603333
860,357,-11,-119,0.9,Sat May 29 2021 14:32:18 UTC,LTE BAND 4,120,46.15329667,-92.88332333,92,0.883323333
861,346,-10,-94,0.7,Sat May 29 2021 14:33:18 UTC,LTE BAND 12,122,46.168945,-92.86886667,92,0.868866667
862,350,-10,-84,0.7,Sat May 29 2021 14:34:17 UTC,LTE BAND 12,110.7,46.18311667,-92.85450667,92,0.854506667
863,357,-10,-64,0.9,Sat May 29 2021 14:35:18 UTC,LTE BAND 12,122.6,46.19913833,-92.84528333,92,0.845283333
864,329,-10,-83,0.7,Sat May 29 2021 14:36:17 UTC,LTE BAND 12,122.6,46.216205,-92.83538833,92,0.835388333
865,333,-10,-96,0.8,Sat May 29 2021 14:37:18 UTC,LTE BAND 12,121.2,46.23222667,-92.82582833,92,0.825828333
866,341,-9,-108,0.7,Sat May 29 2021 14:38:18 UTC,LTE BAND 4,126.4,46.251435,-92.825195,92,0.825195
867,331,-10,-104,0.8,Sat May 29 2021 14:39:18 UTC,LTE BAND 4,130.8,46.27068,-92.82509667,92,0.825096667
868,330,-8,-95,0.8,Sat May 29 2021 14:40:17 UTC,LTE BAND 4,127.7,46.28947,-92.81965667,92,0.819656667
869,326,-15,-105,0.8,Sat May 29 2021 14:41:18 UTC,LTE BAND 4,126.5,46.30741833,-92.82614833,92,0.826148333
870,328,-9,-93,0.8,Sat May 29 2021 14:42:18 UTC,LTE BAND 2,127.7,46.32591667,-92.82376167,92,0.823761667
871,336,-8,-89,0.8,Sat May 29 2021 14:43:18 UTC,LTE BAND 2,126.5,46.34333,-92.813285,92,0.813285
872,336,-11,-109,0.8,Sat May 29 2021 14:44:17 UTC,LTE BAND 2,125.5,46.360405,-92.80092667,92,0.800926667
873,335,-11,-107,0.8,Sat May 29 2021 14:45:18 UTC,LTE BAND 2,119.2,46.376735,-92.78832167,92,0.788321667
874,341,-19,-104,0.8,Sat May 29 2021 14:46:17 UTC,LTE BAND 12,127.2,46.393665,-92.77697833,92,0.776978333
875,346,-16,-96,0.8,Sat May 29 2021 14:47:18 UTC,LTE BAND 12,122.2,46.40839833,-92.76117,92,0.76117
876,351,-16,-96,0.8,Sat May 29 2021 14:48:18 UTC,LTE BAND 12,112.1,46.424565,-92.751815,92,0.751815
877,346,-15,-72,0.8,Sat May 29 2021 14:49:18 UTC,LTE BAND 12,123.9,46.440865,-92.74208,92,0.74208
878,338,-11,-73,0.8,Sat May 29 2021 14:50:18 UTC,LTE BAND 2,121.5,46.45601667,-92.72738667,92,0.727386667
879,350,-10,-109,0.8,Sat May 29 2021 14:51:17 UTC,LTE BAND 2,124,46.47270667,-92.71589667,92,0.715896667
880,339,-12,-115,0.9,Sat May 29 2021 14:52:17 UTC,LTE BAND 2,127.4,46.48855167,-92.70188167,92,0.701881667
881,349,-10,-115,0.8,Sat May 29 2021 14:53:18 UTC,LTE BAND 2,123.2,46.500885,-92.681275,92,0.681275
882,365,-13,-103,0.8,Sat May 29 2021 14:54:19 UTC,LTE BAND 12,121.8,46.51417167,-92.66359667,92,0.663596667
883,347,-14,-106,0.8,Sat May 29 2021 14:55:19 UTC,LTE BAND 12,132.1,46.52539,-92.64192167,92,0.641921667
884,350,-10,-110,0.8,Sat May 29 2021 14:56:19 UTC,LTE BAND 4,131.6,46.53961167,-92.62188667,92,0.621886667
885,347,-10,-109,0.8,Sat May 29 2021 14:57:19 UTC,LTE BAND 4,121,46.55508833,-92.60601,92,0.60601
886,341,-11,-88,0.8,Sat May 29 2021 14:58:19 UTC,LTE BAND 4,122.9,46.56863833,-92.58702167,92,0.587021667
887,384,-9,-81,0.8,Sat May 29 2021 14:59:19 UTC,LTE BAND 4,120.6,46.585815,-92.582145,92,0.582145
888,354,-9,-89,0.8,Sat May 29 2021 15:00:18 UTC,LTE BAND 4,127.3,46.60083833,-92.56588667,92,0.565886667
889,352,-10,-102,0.7,Sat May 29 2021 15:01:19 UTC,LTE BAND 4,124.6,46.61565,-92.54884333,92,0.548843333
890,364,-13,-110,0.7,Sat May 29 2021 15:02:19 UTC,LTE BAND 4,122.8,46.62923833,-92.53147833,92,0.531478333
891,366,-16,-98,0.7,Sat May 29 2021 15:03:19 UTC,LTE BAND 12,130.2,46.64378667,-92.51537333,92,0.515373333
892,359,-15,-79,0.7,Sat May 29 2021 15:04:19 UTC,LTE BAND 12,123.9,46.65388167,-92.492615,92,0.492615
893,369,-12,-99,0.8,Sat May 29 2021 15:05:19 UTC,LTE BAND 4,125.7,46.66658333,-92.47313,92,0.47313
894,372,-14,-104,0.7,Sat May 29 2021 15:06:19 UTC,LTE BAND 4,125.6,46.68275833,-92.460395,92,0.460395
895,366,-8,-70,0.7,Sat May 29 2021 15:07:18 UTC,LTE BAND 4,124.6,46.69587333,-92.443115,92,0.443115
896,356,-12,-91,0.7,Sat May 29 2021 15:08:19 UTC,LTE BAND 4,119.3,46.69957,-92.41735,92,0.41735
897,364,-7,-74,0.7,Sat May 29 2021 15:09:18 UTC,LTE BAND 4,122.4,46.69931,-92.39101333,92,0.391013333
898,373,-10,-90,0.7,Sat May 29 2021 15:10:19 UTC,LTE BAND 4,116,46.696235,-92.36520333,92,0.365203333
899,369,-13,-115,0.7,Sat May 29 2021 15:11:19 UTC,LTE BAND 4,118.9,46.69696833,-92.33879833,92,0.338798333
900,354,-13,-111,0.8,Sat May 29 2021 15:12:18 UTC,LTE BAND 2,115,46.70129,-92.31343833,92,0.313438333
901,361,-13,-106,0.7,Sat May 29 2021 15:13:18 UTC,LTE BAND 2,115.4,46.70514333,-92.28810833,92,0.288108333
902,401,-20,-115,0.7,Sat May 29 2021 15:14:18 UTC,LTE BAND 4,115.2,46.711205,-92.26473167,92,0.264731667
903,405,-10,-108,0.8,Sat May 29 2021 15:15:19 UTC,LTE BAND 4,121.1,46.71963833,-92.241935,92,0.241935
904,373,-14,-104,0.7,Sat May 29 2021 15:16:19 UTC,LTE BAND 12,109.7,46.726085,-92.21945167,92,0.219451667
905,319,-20,-97,0.7,Sat May 29 2021 15:17:19 UTC,LTE BAND 4,99.7,46.73224333,-92.20071333,92,0.200713333
906,243,-11,-84,0.7,Sat May 29 2021 15:18:19 UTC,LTE BAND 4,100,46.73894167,-92.182075,92,0.182075
907,205,-18,-86,0.7,Sat May 29 2021 15:19:18 UTC,LTE BAND 4,97.2,46.73718333,-92.16207167,92,0.162071667
908,195,-12,-103,0.7,Sat May 29 2021 15:20:18 UTC,LTE BAND 4,89.7,46.74741,-92.148095,92,0.148095
909,215,-15,-87,0.7,Sat May 29 2021 15:21:19 UTC,LTE BAND 4,68.1,46.75496333,-92.13420833,92,0.134208333
910,201,-17,-78,0.7,Sat May 29 2021 15:22:19 UTC,LTE BAND 4,78.9,46.76449167,-92.12371833,92,0.123718333
911,198,-15,-95,0.9,Sat May 29 2021 15:23:19 UTC,LTE BAND 4,82.1,46.7737,-92.112945,92,0.112945
912,200,-16,-106,0.9,Sat May 29 2021 15:25:14 UTC,LTE BAND 4,84.4,46.79285833,-92.09091167,92,0.090911667
913,204,-10,-67,0.8,Sat May 29 2021 15:26:14 UTC,LTE BAND 2,94.1,46.79969333,-92.07541667,92,0.075416667
914,215,-20,-107,0.8,Sat May 29 2021 15:27:14 UTC,LTE BAND 2,67,46.80772333,-92.06126333,92,0.061263333
915,204,-11,-107,0.8,Sat May 29 2021 15:28:14 UTC,LTE BAND 2,64.9,46.81507833,-92.05304667,92,0.053046667
916,210,-10,-77,0.8,Sat May 29 2021 15:29:14 UTC,LTE BAND 2,49.5,46.82198333,-92.04387667,92,0.043876667
917,206,-10,-105,0.8,Sat May 29 2021 15:30:14 UTC,LTE BAND 2,53.1,46.82383333,-92.03351667,92,0.033516667
918,212,-14,-90,0.8,Sat May 29 2021 15:31:13 UTC,LTE BAND 2,45.7,46.82987667,-92.02527667,92,0.025276667
919,211,-11,-108,0.8,Sat May 29 2021 15:32:14 UTC,LTE BAND 2,52.9,46.83425167,-92.01619,92,0.01619
920,201,-16,-98,0.7,Sat May 29 2021 15:33:14 UTC,LTE BAND 12,52.8,46.836705,-92.00602,92,0.00602
921,196,-16,-114,0.8,Sat May 29 2021 15:34:14 UTC,LTE BAND 4,0,46.83940167,-91.99871,91,0.99871
922,196,-14,-112,0.9,Sat May 29 2021 15:35:13 UTC,LTE BAND 4,0,46.83941333,-91.99871833,91,0.998718333
923,196,-15,-113,0.9,Sat May 29 2021 15:36:13 UTC,LTE BAND 4,0,46.83941333,-91.99871833,91,0.998718333
924,195,-12,-104,0.8,Sat May 29 2021 15:37:13 UTC,LTE BAND 4,31.1,46.84029,-91.997505,91,0.997505
925,191,-13,-104,0.8,Sat May 29 2021 15:38:14 UTC,LTE BAND 4,31.3,46.84400167,-91.99210333,91,0.992103333
926,205,-11,-95,0.7,Sat May 29 2021 15:39:19 UTC,LTE BAND 12,72.1,46.84327667,-91.995385,91,0.995385
927,235,-16,-94,0.8,Sat May 29 2021 15:40:19 UTC,LTE BAND 12,103.6,46.84948667,-91.99199667,91,0.991996667
928,223,-12,-71,0.8,Sat May 29 2021 15:41:19 UTC,LTE BAND 12,109.8,46.86064167,-91.97543333,91,0.975433333
929,218,-7,-84,0.8,Sat May 29 2021 15:42:19 UTC,LTE BAND 4,106.7,46.8695,-91.956215,91,0.956215
930,226,-6,-88,0.8,Sat May 29 2021 15:43:19 UTC,LTE BAND 4,110.5,46.88003167,-91.93843833,91,0.938438333
931,224,-14,-114,0.8,Sat May 29 2021 15:44:19 UTC,LTE BAND 4,106.7,46.88967833,-91.92002833,91,0.920028333
932,233,-11,-117,0.7,Sat May 29 2021 15:45:18 UTC,LTE BAND 4,107.9,46.89980333,-91.90122167,91,0.901221667
933,233,-14,-100,0.8,Sat May 29 2021 15:46:18 UTC,LTE BAND 12,110.5,46.91109167,-91.88369833,91,0.883698333
934,229,-16,-101,0.9,Sat May 29 2021 15:47:19 UTC,LTE BAND 12,108.2,46.92076833,-91.86499,91,0.86499
935,224,-16,-107,0.7,Sat May 29 2021 15:48:19 UTC,LTE BAND 12,109,46.92855833,-91.844795,91,0.844795
936,223,-13,-86,0.8,Sat May 29 2021 15:49:19 UTC,LTE BAND 12,110.1,46.93350167,-91.822495,91,0.822495
937,217,-12,-83,0.9,Sat May 29 2021 15:50:18 UTC,LTE BAND 12,115.2,46.942685,-91.80191,91,0.80191
938,214,-6,-98,0.8,Sat May 29 2021 15:51:19 UTC,LTE BAND 2,116.8,46.95459667,-91.78407333,91,0.784073333
939,217,-10,-111,0.7,Sat May 29 2021 15:52:18 UTC,LTE BAND 2,115.2,46.9668,-91.766235,91,0.766235
940,217,-12,-100,0.7,Sat May 29 2021 15:53:19 UTC,LTE BAND 2,113.5,46.97904167,-91.74849667,91,0.748496667
